Unnamed: 0,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,TeamId,Playoffs
2013-01-02,8,21200471,1610612740,NOH,New Orleans,7-25,23,21,22,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.42200000000000004,0.55,0.313,21,46,10,,0
2013-01-05,7,21200495,1610612740,NOH,New Orleans,8-25,25,15,23,26,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.45299999999999996,0.813,0.381,23,44,10,,0
2013-01-07,4,21200507,1610612740,NOH,New Orleans,9-25,24,25,21,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.48200000000000004,0.833,0.385,23,42,14,,0
2013-01-09,6,21200521,1610612740,NOH,New Orleans,10-25,18,16,25,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,88,0.41700000000000004,0.813,0.263,26,46,16,,0
2013-01-11,7,21200536,1610612740,NOH,New Orleans,11-25,14,26,30,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.524,0.889,0.364,29,44,12,,0
2013-01-13,1,21200549,1610612740,NOH,New Orleans,11-26,29,12,25,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87,0.402,0.773,0.174,14,47,13,,0
2013-01-15,1,21200564,1610612740,NOH,New Orleans,12-26,35,18,33,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,111,0.53,0.722,0.556,22,48,14,,0
2013-01-16,4,21200573,1610612740,NOH,New Orleans,13-26,20,24,24,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.43700000000000006,0.8390000000000001,0.11800000000000001,12,48,17,,0
2013-01-19,4,21200596,1610612740,NOH,New Orleans,13-27,27,30,32,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,112,0.57,0.565,0.375,30,37,16,,0
2013-01-21,2,21200606,1610612740,NOH,New Orleans,14-27,30,34,23,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,114,0.483,0.762,0.48,25,49,15,,0
2013-01-23,5,21200624,1610612740,NOH,New Orleans,14-28,35,29,15,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,102,0.469,0.696,0.588,24,46,13,,0
2013-01-25,7,21200638,1610612740,NOH,New Orleans,14-29,18,22,25,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.38799999999999996,0.85,0.15,20,34,15,,0
2013-01-27,4,21200655,1610612740,NOH,New Orleans,15-29,24,19,21,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.429,0.696,0.45,20,43,15,,0
2013-01-29,4,21200669,1610612740,NOH,New Orleans,15-30,24,18,31,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,106,0.424,0.905,0.474,21,37,9,,0
2013-01-30,11,21200680,1610612740,NOH,New Orleans,15-31,29,18,28,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.474,0.607,0.364,22,43,12,,0
2013-02-01,9,21200692,1610612740,NOH,New Orleans,15-32,26,22,30,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.528,0.857,0.308,19,36,21,,0
2013-02-02,5,21200700,1610612740,NOH,New Orleans,15-33,14,17,24,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,86,0.4,0.818,0.214,15,28,23,,0
2013-02-06,9,21200728,1610612740,NOH,New Orleans,16-33,26,28,24,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,93,0.52,0.647,0.28600000000000003,24,33,11,,0
2013-02-08,4,21200738,1610612740,NOH,New Orleans,17-33,25,25,29,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,111,0.523,0.667,0.563,24,44,13,,0
2013-02-10,4,21200755,1610612740,NOH,New Orleans,17-34,21,26,19,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,89,0.493,0.64,0.385,16,33,17,,0
2013-02-11,5,21200765,1610612740,NOH,New Orleans,18-34,27,28,22,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.494,0.929,0.47600000000000003,26,49,14,,0
2013-02-13,9,21200783,1610612740,NOH,New Orleans,19-34,19,19,29,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.47100000000000003,0.667,0.41700000000000004,26,52,6,,0
2013-02-19,5,21200793,1610612740,NOH,New Orleans,19-35,21,22,25,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87,0.41700000000000004,0.65,0.235,23,39,15,,0
2013-02-20,4,21200800,1610612740,NOH,New Orleans,19-36,20,21,28,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.48700000000000004,0.8640000000000001,0.467,16,39,13,,0
2013-02-22,8,21200818,1610612740,NOH,New Orleans,19-37,29,29,21,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.40700000000000003,0.875,0.294,25,45,12,,0
2013-02-24,4,21200834,1610612740,NOH,New Orleans,20-37,30,23,26,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,110,0.506,0.9329999999999999,0.375,31,46,9,,0
2013-02-26,5,21200847,1610612740,NOH,New Orleans,20-38,20,21,24,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.46,0.8,0.35700000000000004,22,38,7,,0
2013-02-27,7,21200857,1610612740,NOH,New Orleans,20-39,21,24,15,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,74,0.35100000000000003,0.778,0.28600000000000003,17,25,12,,0
2013-03-01,8,21200871,1610612740,NOH,New Orleans,21-39,23,24,27,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.43200000000000005,0.742,0.35,17,47,11,,0
2013-03-04,3,21200891,1610612740,NOH,New Orleans,21-40,23,23,30,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,102,0.46299999999999997,0.769,0.381,21,40,11,,0
2013-03-06,8,21200906,1610612740,NOH,New Orleans,21-41,28,39,26,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,102,0.43200000000000005,0.85,0.375,24,52,17,,0
2013-03-09,4,21200930,1610612740,NOH,New Orleans,21-42,19,22,19,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85,0.43,0.882,0.16699999999999998,17,42,12,,0
2013-03-10,6,21200939,1610612740,NOH,New Orleans,22-42,22,31,23,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.465,0.778,0.55,25,48,13,,0
2013-03-12,4,21200951,1610612740,NOH,New Orleans,22-43,19,29,30,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.513,0.867,0.313,23,31,13,,0
2013-03-15,2,21200970,1610612740,NOH,New Orleans,22-44,30,20,14,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87,0.43799999999999994,0.737,0.158,15,40,11,,0
2013-03-17,5,21200989,1610612740,NOH,New Orleans,22-45,27,25,21,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.45899999999999996,0.75,0.385,20,41,18,,0
2013-03-18,9,21201001,1610612740,NOH,New Orleans,22-46,22,14,25,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,72,0.337,1.0,0.17600000000000002,17,41,13,,0
2013-03-20,6,21201013,1610612740,NOH,New Orleans,23-46,22,23,22,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87,0.43700000000000006,0.769,0.313,20,45,18,,0
2013-03-22,6,21201027,1610612740,NOH,New Orleans,24-46,14,34,19,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.474,0.778,0.28600000000000003,19,49,15,,0
2013-03-25,4,21201051,1610612740,NOH,New Orleans,25-46,27,32,27,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,110,0.48200000000000004,0.9329999999999999,0.56,30,45,12,,0
2013-03-27,7,21201063,1610612740,NOH,New Orleans,25-47,26,22,29,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.493,0.708,0.28600000000000003,19,35,11,,0
2013-03-29,7,21201080,1610612740,NOH,New Orleans,25-48,22,21,17,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,89,0.45899999999999996,0.889,0.278,19,34,19,,0
2013-03-31,2,21201096,1610612740,NOH,New Orleans,26-48,23,25,36,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,112,0.541,0.69,0.5710000000000001,23,45,14,,0
2013-04-03,12,21201122,1610612740,NOH,New Orleans,26-49,28,14,28,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,88,0.39799999999999996,0.7829999999999999,0.267,21,39,12,,0
2013-04-05,8,21201133,1610612740,NOH,New Orleans,26-50,24,19,24,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,83,0.41600000000000004,0.85,0.16699999999999998,13,40,16,,0
2013-04-07,8,21201152,1610612740,NOH,New Orleans,27-50,17,22,35,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.4,0.9309999999999999,0.267,19,48,15,,0
2013-04-09,9,21201162,1610612740,NOH,New Orleans,27-51,22,28,20,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.44,0.9440000000000001,0.25,23,36,15,,0
2013-04-10,7,21201170,1610612740,NOH,New Orleans,27-52,28,20,25,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,110,0.48700000000000004,0.8,0.33299999999999996,19,41,17,,0
2013-04-12,8,21201183,1610612740,NOH,New Orleans,27-53,25,15,23,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,93,0.42200000000000004,0.531,0.316,21,48,12,,0
2013-04-14,6,21201199,1610612740,NOH,New Orleans,27-54,19,21,27,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,89,0.379,0.778,0.409,22,47,10,,0
2013-04-17,9,21201224,1610612740,NOH,New Orleans,27-55,18,21,25,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87,0.369,0.75,0.364,11,58,19,,0
2012-10-31,6,21200009,1610612762,UTA,Utah,1-0,25,30,37,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,113,0.42700000000000005,0.738,0.429,24,61,14,,0
2012-11-02,7,21200021,1610612762,UTA,Utah,1-1,19,22,22,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,86,0.41200000000000003,0.5,0.35700000000000004,19,44,14,,0
2012-11-03,9,21200035,1610612762,UTA,Utah,1-2,17,27,35,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.494,0.8640000000000001,0.385,17,32,16,,0
2012-11-05,4,21200045,1610612762,UTA,Utah,1-3,25,25,18,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.444,0.6920000000000001,0.33299999999999996,20,42,14,,0
2012-11-07,10,21200062,1610612762,UTA,Utah,2-3,25,26,14,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.446,0.889,0.294,21,37,12,,0
2012-11-09,12,21200079,1610612762,UTA,Utah,2-4,27,11,19,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.368,0.727,0.174,19,45,17,,0
2012-11-10,7,21200087,1610612762,UTA,Utah,3-4,29,21,27,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.48700000000000004,0.667,0.14300000000000002,22,52,18,,0
2012-11-12,1,21200095,1610612762,UTA,Utah,4-4,26,26,30,22,11,10,15,0,0.0,0.0,0.0,0.0,0.0,0.0,140,0.495,0.7909999999999999,0.5379999999999999,30,46,18,,0
2012-11-14,2,21200110,1610612762,UTA,Utah,4-5,25,21,24,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,93,0.402,0.7140000000000001,0.467,18,48,12,,0
2012-11-16,1,21200122,1610612762,UTA,Utah,4-6,20,23,21,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,93,0.444,0.778,0.318,23,40,11,,0
2012-11-17,2,21200133,1610612762,UTA,Utah,5-6,15,23,27,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,83,0.37799999999999995,0.7040000000000001,0.222,18,60,17,,0
2012-11-19,7,21200153,1610612762,UTA,Utah,6-6,29,32,24,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,102,0.402,0.826,0.429,30,55,14,,0
2012-11-23,10,21200180,1610612762,UTA,Utah,7-6,28,24,21,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.434,0.879,0.2,27,43,11,,0
2012-11-24,7,21200189,1610612762,UTA,Utah,7-7,29,27,19,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.405,0.733,0.44,23,38,17,,0
2012-11-26,7,21200202,1610612762,UTA,Utah,8-7,24,30,30,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.462,0.735,0.364,19,31,12,,0
2012-11-28,9,21200217,1610612762,UTA,Utah,9-7,20,21,31,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.49200000000000005,0.737,0.545,24,39,16,,0
2012-11-30,8,21200229,1610612762,UTA,Utah,9-8,20,22,25,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.413,0.917,0.304,24,40,18,,0
2012-12-01,5,21200237,1610612762,UTA,Utah,9-9,28,21,37,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,116,0.511,0.818,0.55,25,38,14,,0
2012-12-03,5,21200249,1610612762,UTA,Utah,9-10,31,27,25,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.568,0.733,0.45,25,41,17,,0
2012-12-05,9,21200265,1610612762,UTA,Utah,10-10,24,21,23,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87,0.41600000000000004,0.815,0.1,17,38,12,,0
2012-12-07,10,21200279,1610612762,UTA,Utah,11-10,25,38,32,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,131,0.495,0.8,0.565,31,51,11,,0
2012-12-09,6,21200297,1610612762,UTA,Utah,12-10,25,35,28,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,117,0.542,0.778,0.33299999999999996,26,40,9,,0
2012-12-12,13,21200321,1610612762,UTA,Utah,13-10,22,31,18,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.488,0.6,0.42100000000000004,27,40,14,,0
2012-12-14,10,21200334,1610612762,UTA,Utah,13-11,22,20,23,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.402,0.7140000000000001,0.273,19,47,15,,0
2012-12-15,10,21200345,1610612762,UTA,Utah,13-12,21,33,10,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,86,0.419,0.792,0.294,20,35,15,,0
2012-12-18,3,21200358,1610612762,UTA,Utah,14-12,20,24,26,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.446,0.813,0.25,23,48,15,,0
2012-12-19,4,21200369,1610612762,UTA,Utah,14-13,23,8,20,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.37200000000000005,0.72,0.133,19,48,15,,0
2012-12-22,3,21200392,1610612762,UTA,Utah,14-14,25,18,20,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,89,0.41100000000000003,0.846,0.43799999999999994,18,38,19,,0
2012-12-23,3,21200401,1610612762,UTA,Utah,15-14,18,28,25,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.434,0.72,0.389,21,36,11,,0
2012-12-26,11,21200420,1610612762,UTA,Utah,15-15,19,18,21,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,83,0.386,0.682,0.235,17,44,14,,0
2012-12-28,9,21200433,1610612762,UTA,Utah,15-16,22,36,30,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,114,0.479,0.925,0.6,20,36,17,,0
2012-12-30,4,21200451,1610612762,UTA,Utah,15-17,24,21,31,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.413,0.735,0.385,29,38,16,,0
2013-01-02,10,21200473,1610612762,UTA,Utah,16-17,23,30,26,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,106,0.494,0.8420000000000001,0.33299999999999996,25,49,12,,0
2013-01-04,10,21200487,1610612762,UTA,Utah,17-17,25,17,29,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87,0.449,0.667,0.111,27,38,10,,0
2013-01-05,9,21200497,1610612762,UTA,Utah,17-18,23,22,27,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.359,0.743,0.36,20,41,19,,0
2013-01-07,5,21200508,1610612762,UTA,Utah,18-18,19,34,21,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.397,0.778,0.526,20,47,10,,0
2013-01-09,2,21200517,1610612762,UTA,Utah,19-18,27,36,27,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,112,0.537,0.667,0.455,30,41,16,,0
2013-01-11,4,21200533,1610612762,UTA,Utah,19-19,25,22,29,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.474,0.789,0.4,29,35,16,,0
2013-01-12,5,21200545,1610612762,UTA,Utah,20-19,13,26,25,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.507,0.722,0.5,21,32,16,,0
2013-01-14,6,21200561,1610612762,UTA,Utah,21-19,30,29,25,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.474,0.857,0.444,25,40,14,,0
2013-01-19,6,21200598,1610612762,UTA,Utah,22-19,26,27,31,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,109,0.5,0.765,0.375,30,46,8,,0
2013-01-23,6,21200625,1610612762,UTA,Utah,23-19,25,27,21,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.447,0.684,0.25,24,51,14,,0
2013-01-25,10,21200641,1610612762,UTA,Utah,23-20,19,18,26,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.42,0.813,0.214,16,30,10,,0
2013-01-26,9,21200650,1610612762,UTA,Utah,24-20,27,18,31,22,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,114,0.53,0.885,0.3,28,28,14,,0
2013-01-28,7,21200665,1610612762,UTA,Utah,24-21,22,17,20,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,80,0.395,0.579,0.278,19,39,15,,0
2013-01-30,11,21200680,1610612762,UTA,Utah,25-21,19,32,27,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.5,0.696,0.33299999999999996,24,40,13,,0
2013-02-01,10,21200693,1610612762,UTA,Utah,26-21,26,25,22,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,86,0.43200000000000005,0.706,0.267,19,47,13,,0
2013-02-02,8,21200703,1610612762,UTA,Utah,26-22,23,23,21,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.433,0.813,0.42100000000000004,24,37,4,,0
2013-02-04,8,21200714,1610612762,UTA,Utah,27-22,20,24,18,22,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.528,0.833,0.583,25,41,20,,0
2013-02-06,13,21200732,1610612762,UTA,Utah,28-22,19,32,26,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.48100000000000004,0.654,0.5,23,50,19,,0
2013-02-08,12,21200746,1610612762,UTA,Utah,28-23,27,23,19,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,89,0.474,0.647,0.25,21,37,12,,0
2013-02-09,5,21200751,1610612762,UTA,Utah,28-24,29,25,20,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,109,0.488,0.9620000000000001,0.267,23,39,18,,0
2013-02-12,4,21200772,1610612762,UTA,Utah,29-24,28,30,28,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,109,0.483,0.818,0.368,25,38,17,,0
2013-02-13,10,21200784,1610612762,UTA,Utah,30-24,10,32,26,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.43700000000000006,0.76,0.182,20,53,14,,0
2013-02-19,7,21200795,1610612762,UTA,Utah,31-24,26,32,29,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,115,0.5,0.818,0.47600000000000003,23,35,11,,0
2013-02-23,7,21200829,1610612762,UTA,Utah,31-25,23,26,20,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.41700000000000004,0.821,0.067,25,39,16,,0
2013-02-25,4,21200842,1610612762,UTA,Utah,31-26,26,27,19,25,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.44299999999999995,0.875,0.47100000000000003,23,44,13,,0
2013-02-27,9,21200859,1610612762,UTA,Utah,31-27,25,23,18,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.446,0.565,0.267,17,47,13,,0
2013-03-01,10,21200873,1610612762,UTA,Utah,32-27,21,26,21,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.48700000000000004,0.7390000000000001,0.313,23,62,22,,0
2013-03-04,2,21200890,1610612762,UTA,Utah,32-28,24,24,17,34,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.40399999999999997,0.774,0.308,18,59,21,,0
2013-03-06,2,21200900,1610612762,UTA,Utah,32-29,19,32,25,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.43700000000000006,0.8420000000000001,0.474,26,38,15,,0
2013-03-08,8,21200922,1610612762,UTA,Utah,32-30,23,23,24,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,88,0.457,0.667,0.2,18,46,14,,0
2013-03-09,2,21200928,1610612762,UTA,Utah,32-31,21,17,21,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.385,0.762,0.308,13,40,19,,0
2013-03-11,3,21200945,1610612762,UTA,Utah,33-31,20,31,25,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.519,0.867,0.375,26,47,11,,0
2013-03-13,7,21200962,1610612762,UTA,Utah,33-32,19,9,28,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87,0.35,0.7879999999999999,0.33299999999999996,21,35,18,,0
2013-03-16,5,21200983,1610612762,UTA,Utah,34-32,22,23,24,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.43700000000000006,0.742,0.313,18,38,5,,0
2013-03-18,11,21201003,1610612762,UTA,Utah,34-33,21,23,19,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,83,0.382,0.667,0.474,17,46,17,,0
2013-03-20,7,21201014,1610612762,UTA,Utah,34-34,17,16,28,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,93,0.456,0.8,0.294,19,36,14,,0
2013-03-22,9,21201030,1610612762,UTA,Utah,34-35,21,20,24,25,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.42700000000000005,0.583,0.47100000000000003,23,48,16,,0
2013-03-24,6,21201045,1610612762,UTA,Utah,34-36,27,25,19,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.512,0.81,0.41200000000000003,23,38,18,,0
2013-03-25,5,21201052,1610612762,UTA,Utah,35-36,27,31,27,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.488,0.857,0.5,22,46,15,,0
2013-03-27,12,21201068,1610612762,UTA,Utah,36-36,34,19,22,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.518,0.6920000000000001,0.4,30,46,16,,0
2013-03-29,11,21201084,1610612762,UTA,Utah,37-36,22,20,32,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.5,0.833,0.21100000000000002,25,42,10,,0
2013-03-30,7,21201091,1610612762,UTA,Utah,38-36,33,19,31,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,116,0.556,0.667,0.588,27,35,10,,0
2013-04-01,7,21201106,1610612762,UTA,Utah,39-36,29,27,31,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,112,0.542,0.722,0.409,26,32,6,,0
2013-04-03,8,21201118,1610612762,UTA,Utah,39-37,23,28,17,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.46399999999999997,0.667,0.3,25,33,9,,0
2013-04-05,8,21201133,1610612762,UTA,Utah,40-37,17,28,26,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.506,0.545,0.423,28,35,16,,0
2013-04-07,7,21201151,1610612762,UTA,Utah,41-37,24,32,21,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.455,0.857,0.44,29,42,13,,0
2013-04-09,8,21201161,1610612762,UTA,Utah,41-38,19,16,26,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,80,0.392,0.7859999999999999,0.28,22,43,17,,0
2013-04-12,12,21201187,1610612762,UTA,Utah,42-38,30,23,29,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.583,0.882,0.615,23,36,18,,0
2013-04-15,9,21201210,1610612762,UTA,Utah,43-38,26,23,22,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.46799999999999997,0.9129999999999999,0.3,21,41,10,,0
2013-04-17,8,21201223,1610612762,UTA,Utah,43-39,17,21,13,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,70,0.321,0.654,0.273,15,47,12,,0
2012-10-31,7,21200010,1610612744,GSW,Golden State,1-0,25,23,17,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87,0.384,0.696,0.294,19,49,18,1610612744.0,1
2012-11-02,12,21200026,1610612744,GSW,Golden State,1-1,20,27,16,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.45,0.706,0.5,21,36,18,1610612744.0,1
2012-11-03,10,21200036,1610612744,GSW,Golden State,2-1,33,24,28,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,114,0.488,0.718,0.25,22,48,13,1610612744.0,1
2012-11-05,7,21200048,1610612744,GSW,Golden State,2-2,22,22,20,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.397,0.857,0.28600000000000003,21,38,13,1610612744.0,1
2012-11-07,13,21200065,1610612744,GSW,Golden State,3-2,37,22,26,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,106,0.5379999999999999,0.7390000000000001,0.278,28,44,16,1610612744.0,1
2012-11-09,13,21200080,1610612744,GSW,Golden State,3-3,22,16,17,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,77,0.337,0.6,0.28,12,47,18,1610612744.0,1
2012-11-10,9,21200089,1610612744,GSW,Golden State,3-4,13,26,20,27,8,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.382,0.609,0.36,23,54,14,1610612744.0,1
2012-11-14,10,21200118,1610612744,GSW,Golden State,4-4,22,32,17,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.465,0.84,0.278,23,44,23,1610612744.0,1
