GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,TeamId,Playoffs
2016-01-31,2,21500715,1610612748,MIA,Miami,27-21,27,20,28,30,0,0,0,0,0,0,0,0,0,0,105,0.48100000000000004,0.846,0.25,21,47,18,1610612748.0,1
2016-02-02,2,21500731,1610612748,MIA,Miami,27-22,31,24,25,22,0,0,0,0,0,0,0,0,0,0,102,0.447,0.741,0.353,26,51,17,1610612748.0,1
2016-02-03,7,21500741,1610612748,MIA,Miami,28-22,21,26,27,19,0,0,0,0,0,0,0,0,0,0,93,0.42,0.7390000000000001,0.133,18,54,7,1610612748.0,1
2016-02-05,2,21500751,1610612748,MIA,Miami,29-22,25,22,20,31,0,0,0,0,0,0,0,0,0,0,98,0.457,0.667,0.0,20,48,8,1610612748.0,1
2016-02-07,4,21500772,1610612748,MIA,Miami,29-23,19,26,20,28,0,0,0,0,0,0,0,0,0,0,93,0.39799999999999996,0.69,0.41200000000000003,14,53,13,1610612748.0,1
2016-02-09,1,21500784,1610612748,MIA,Miami,29-24,24,23,28,26,0,0,0,0,0,0,0,0,0,0,101,0.5710000000000001,0.708,0.33299999999999996,21,31,17,1610612748.0,1
2016-02-19,4,21500808,1610612748,MIA,Miami,30-24,22,30,27,36,0,0,0,0,0,0,0,0,0,0,115,0.5,0.679,0.4,27,46,14,1610612748.0,1
2016-02-20,2,21500820,1610612748,MIA,Miami,31-24,30,29,23,32,0,0,0,0,0,0,0,0,0,0,114,0.49,0.643,0.154,23,67,7,1610612748.0,1
2016-02-22,2,21500834,1610612748,MIA,Miami,32-24,15,26,29,18,13,0,0,0,0,0,0,0,0,0,101,0.38,0.6759999999999999,0.154,19,66,14,1610612748.0,1
2016-02-24,4,21500848,1610612748,MIA,Miami,32-25,30,25,28,29,0,0,0,0,0,0,0,0,0,0,112,0.465,0.8390000000000001,0.429,19,46,12,1610612748.0,1
2016-02-27,1,21500869,1610612748,MIA,Miami,32-26,26,23,21,19,0,0,0,0,0,0,0,0,0,0,89,0.414,0.696,0.077,19,54,18,1610612748.0,1
2016-02-28,7,21500883,1610612748,MIA,Miami,33-26,23,21,25,29,0,0,0,0,0,0,0,0,0,0,98,0.47600000000000003,0.81,0.125,25,54,15,1610612748.0,1
2016-03-01,2,21500892,1610612748,MIA,Miami,34-26,36,29,30,34,0,0,0,0,0,0,0,0,0,0,129,0.675,0.76,0.5,28,38,15,1610612748.0,1
2016-03-03,1,21500908,1610612748,MIA,Miami,35-26,29,28,27,24,0,0,0,0,0,0,0,0,0,0,108,0.48200000000000004,0.76,0.529,25,48,12,1610612748.0,1
2016-03-04,3,21500914,1610612748,MIA,Miami,36-26,40,19,25,28,0,0,0,0,0,0,0,0,0,0,112,0.44299999999999995,0.8059999999999999,0.313,24,55,16,1610612748.0,1
2016-03-06,6,21500935,1610612748,MIA,Miami,37-26,30,17,22,34,0,0,0,0,0,0,0,0,0,0,103,0.444,0.767,0.5710000000000001,16,51,12,1610612748.0,1
2016-03-09,4,21500952,1610612748,MIA,Miami,37-27,22,32,31,23,0,0,0,0,0,0,0,0,0,0,108,0.525,0.9470000000000001,0.4,23,39,15,1610612748.0,1
2016-03-11,4,21500966,1610612748,MIA,Miami,38-27,23,31,30,34,0,0,0,0,0,0,0,0,0,0,118,0.516,0.7,0.556,30,43,8,1610612748.0,1
2016-03-12,4,21500977,1610612748,MIA,Miami,38-28,24,22,25,26,7,0,0,0,0,0,0,0,0,0,104,0.37799999999999995,0.8079999999999999,0.36,19,47,13,1610612748.0,1
2016-03-14,2,21500990,1610612748,MIA,Miami,39-28,36,28,26,34,0,0,0,0,0,0,0,0,0,0,124,0.595,0.7859999999999999,0.47100000000000003,24,33,14,1610612748.0,1
2016-03-17,3,21501014,1610612748,MIA,Miami,39-29,29,23,21,33,0,0,0,0,0,0,0,0,0,0,106,0.5329999999999999,0.792,0.41200000000000003,22,39,15,1610612748.0,1
2016-03-19,6,21501033,1610612748,MIA,Miami,40-29,31,34,33,24,0,0,0,0,0,0,0,0,0,0,122,0.5479999999999999,0.826,0.579,29,42,11,1610612748.0,1
2016-03-22,2,21501053,1610612748,MIA,Miami,41-29,35,24,27,27,0,0,0,0,0,0,0,0,0,0,113,0.5,0.815,0.158,21,53,12,1610612748.0,1
2016-03-23,8,21501063,1610612748,MIA,Miami,41-30,21,26,16,25,0,0,0,0,0,0,0,0,0,0,88,0.48100000000000004,0.583,0.5,23,36,14,1610612748.0,1
2016-03-25,3,21501075,1610612748,MIA,Miami,42-30,28,26,31,23,0,0,0,0,0,0,0,0,0,0,108,0.5,0.6970000000000001,0.33299999999999996,23,45,11,1610612748.0,1
2016-03-28,1,21501097,1610612748,MIA,Miami,43-30,27,30,25,28,0,0,0,0,0,0,0,0,0,0,110,0.5710000000000001,0.75,0.313,25,32,12,1610612748.0,1
2016-03-30,9,21501121,1610612748,MIA,Miami,43-31,27,21,19,20,13,0,0,0,0,0,0,0,0,0,100,0.47700000000000004,0.5770000000000001,0.17600000000000002,26,55,17,1610612748.0,1
2016-04-01,8,21501135,1610612748,MIA,Miami,44-31,39,27,26,20,0,0,0,0,0,0,0,0,0,0,112,0.512,0.941,0.545,23,38,18,1610612748.0,1
2016-04-02,5,21501142,1610612748,MIA,Miami,44-32,22,20,25,26,0,0,0,0,0,0,0,0,0,0,93,0.386,0.7040000000000001,0.316,16,42,13,1610612748.0,1
2016-04-05,3,21501155,1610612748,MIA,Miami,45-32,25,29,28,25,0,0,0,0,0,0,0,0,0,0,107,0.524,0.7140000000000001,0.643,22,41,9,1610612748.0,1
2016-04-07,2,21501174,1610612748,MIA,Miami,46-32,21,19,35,31,0,0,0,0,0,0,0,0,0,0,106,0.478,0.8240000000000001,0.28600000000000003,16,47,10,1610612748.0,1
2016-04-08,2,21501179,1610612748,MIA,Miami,46-33,27,28,25,29,0,0,0,0,0,0,0,0,0,0,109,0.45,0.524,0.364,18,53,12,1610612748.0,1
2016-04-10,7,21501200,1610612748,MIA,Miami,47-33,31,25,33,29,0,0,0,0,0,0,0,0,0,0,118,0.5579999999999999,0.867,0.3,28,41,12,1610612748.0,1
2016-04-12,2,21501213,1610612748,MIA,Miami,48-33,19,31,21,28,0,0,0,0,0,0,0,0,0,0,99,0.48700000000000004,0.727,0.35,15,39,14,1610612748.0,1
2016-04-13,1,21501217,1610612748,MIA,Miami,48-34,35,27,5,21,0,0,0,0,0,0,0,0,0,0,88,0.43200000000000005,0.833,0.105,14,44,8,1610612748.0,1
2015-10-28,6,21500009,1610612754,IND,Indiana,0-1,30,15,23,31,0,0,0,0,0,0,0,0,0,0,99,0.37200000000000005,0.8390000000000001,0.391,23,40,13,1610612754.0,1
2015-10-29,1,21500018,1610612754,IND,Indiana,0-2,20,29,26,28,0,0,0,0,0,0,0,0,0,0,103,0.474,0.708,0.4,23,38,20,1610612754.0,1
2015-10-31,1,21500033,1610612754,IND,Indiana,0-3,29,20,12,15,0,0,0,0,0,0,0,0,0,0,76,0.4,0.762,0.235,10,34,24,1610612754.0,1
2015-11-03,2,21500054,1610612754,IND,Indiana,1-3,24,35,26,9,0,0,0,0,0,0,0,0,0,0,94,0.43200000000000005,0.917,0.304,21,42,15,1610612754.0,1
2015-11-04,1,21500060,1610612754,IND,Indiana,2-3,23,26,24,27,0,0,0,0,0,0,0,0,0,0,100,0.385,0.759,0.348,18,53,14,1610612754.0,1
2015-11-06,6,21500080,1610612754,IND,Indiana,3-3,16,33,22,19,0,0,0,0,0,0,0,0,0,0,90,0.45,0.542,0.33299999999999996,21,43,12,1610612754.0,1
2015-11-08,1,21500094,1610612754,IND,Indiana,3-4,22,20,31,24,0,0,0,0,0,0,0,0,0,0,97,0.433,0.684,0.33299999999999996,22,47,7,1610612754.0,1
2015-11-09,1,21500099,1610612754,IND,Indiana,4-4,25,24,23,25,0,0,0,0,0,0,0,0,0,0,97,0.442,0.818,0.44,25,42,18,1610612754.0,1
2015-11-11,4,21500116,1610612754,IND,Indiana,5-4,31,20,30,21,0,0,0,0,0,0,0,0,0,0,102,0.48100000000000004,0.645,0.353,20,41,18,1610612754.0,1
2015-11-13,1,21500127,1610612754,IND,Indiana,6-4,24,37,29,17,0,0,0,0,0,0,0,0,0,0,107,0.47700000000000004,0.652,0.4,23,40,11,1610612754.0,1
2015-11-16,2,21500153,1610612754,IND,Indiana,6-5,21,24,30,20,0,0,0,0,0,0,0,0,0,0,95,0.402,0.667,0.429,19,50,12,1610612754.0,1
2015-11-18,3,21500167,1610612754,IND,Indiana,7-5,23,29,32,28,0,0,0,0,0,0,0,0,0,0,112,0.457,0.8,0.444,28,48,18,1610612754.0,1
2015-11-21,2,21500190,1610612754,IND,Indiana,8-5,28,27,35,33,0,0,0,0,0,0,0,0,0,0,123,0.516,0.609,0.5,28,42,14,1610612754.0,1
2015-11-24,1,21500209,1610612754,IND,Indiana,9-5,33,29,31,30,0,0,0,0,0,0,0,0,0,0,123,0.55,0.696,0.731,25,41,20,1610612754.0,1
2015-11-27,5,21500231,1610612754,IND,Indiana,10-5,30,21,21,32,0,0,0,0,0,0,0,0,0,0,104,0.425,0.759,0.28600000000000003,18,51,13,1610612754.0,1
2015-11-29,8,21500253,1610612754,IND,Indiana,11-5,28,20,32,27,0,0,0,0,0,0,0,0,0,0,107,0.41,0.8109999999999999,0.33299999999999996,17,50,15,1610612754.0,1
2015-12-02,9,21500276,1610612754,IND,Indiana,12-5,29,18,25,31,0,0,0,0,0,0,0,0,0,0,103,0.42100000000000004,0.821,0.35,16,47,14,1610612754.0,1
2015-12-03,5,21500281,1610612754,IND,Indiana,12-6,31,28,31,21,0,0,0,0,0,0,0,0,0,0,111,0.43200000000000005,0.917,0.433,18,41,12,1610612754.0,1
2015-12-05,9,21500297,1610612754,IND,Indiana,12-7,19,33,32,26,9,0,0,0,0,0,0,0,0,0,119,0.43,0.794,0.414,17,44,15,1610612754.0,1
2015-12-08,2,21500314,1610612754,IND,Indiana,12-8,28,32,23,40,0,0,0,0,0,0,0,0,0,0,123,0.44,0.8079999999999999,0.424,23,44,16,1610612754.0,1
2015-12-11,1,21500333,1610612754,IND,Indiana,13-8,20,27,30,19,0,0,0,0,0,0,0,0,0,0,96,0.419,0.9,0.214,22,45,12,1610612754.0,1
2015-12-12,3,21500346,1610612754,IND,Indiana,13-9,29,26,24,17,0,0,0,0,0,0,0,0,0,0,96,0.5,0.611,0.188,17,33,16,1610612754.0,1
2015-12-14,1,21500357,1610612754,IND,Indiana,14-9,27,25,21,33,0,0,0,0,0,0,0,0,0,0,106,0.47700000000000004,0.875,0.455,14,44,14,1610612754.0,1
2015-12-16,1,21500371,1610612754,IND,Indiana,15-9,20,25,30,32,0,0,0,0,0,0,0,0,0,0,107,0.483,0.588,0.379,28,47,8,1610612754.0,1
2015-12-18,1,21500386,1610612754,IND,Indiana,16-9,23,26,23,32,0,0,0,0,0,0,0,0,0,0,104,0.41600000000000004,0.885,0.25,17,52,11,1610612754.0,1
2015-12-19,5,21500402,1610612754,IND,Indiana,16-10,16,27,23,18,0,0,0,0,0,0,0,0,0,0,84,0.39,0.76,0.179,12,45,17,1610612754.0,1
2015-12-21,7,21500416,1610612754,IND,Indiana,16-11,21,27,22,22,0,0,0,0,0,0,0,0,0,0,92,0.42200000000000004,0.6,0.368,21,48,14,1610612754.0,1
2015-12-23,3,21500425,1610612754,IND,Indiana,16-12,27,22,33,24,0,0,0,0,0,0,0,0,0,0,106,0.461,0.6,0.375,20,38,11,1610612754.0,1
2015-12-26,8,21500448,1610612754,IND,Indiana,17-12,21,22,23,36,0,0,0,0,0,0,0,0,0,0,102,0.5,0.929,0.34600000000000003,25,39,21,1610612754.0,1
2015-12-28,2,21500459,1610612754,IND,Indiana,18-12,21,31,22,19,0,0,0,0,0,0,0,0,0,0,93,0.43700000000000006,0.556,0.26899999999999996,9,40,14,1610612754.0,1
2015-12-30,5,21500478,1610612754,IND,Indiana,18-13,21,19,22,29,9,0,0,0,0,0,0,0,0,0,100,0.381,0.792,0.318,18,46,12,1610612754.0,1
2015-12-31,1,21500484,1610612754,IND,Indiana,18-14,24,28,25,39,0,0,0,0,0,0,0,0,0,0,116,0.5,0.8079999999999999,0.433,27,35,19,1610612754.0,1
2016-01-02,4,21500498,1610612754,IND,Indiana,19-14,24,17,23,30,0,0,0,0,0,0,0,0,0,0,94,0.452,0.7240000000000001,0.389,11,47,13,1610612754.0,1
2016-01-04,5,21500515,1610612754,IND,Indiana,19-15,29,18,27,21,5,0,0,0,0,0,0,0,0,0,100,0.39399999999999996,0.72,0.28600000000000003,18,55,10,1610612754.0,1
2016-01-06,2,21500526,1610612754,IND,Indiana,20-15,22,15,29,29,0,0,0,0,0,0,0,0,0,0,95,0.42100000000000004,0.862,0.273,19,42,16,1610612754.0,1
2016-01-08,5,21500544,1610612754,IND,Indiana,21-15,16,22,30,23,0,0,0,0,0,0,0,0,0,0,91,0.444,0.737,0.23800000000000002,21,54,24,1610612754.0,1
2016-01-10,5,21500561,1610612754,IND,Indiana,21-16,24,26,27,16,10,0,0,0,0,0,0,0,0,0,103,0.478,0.8,0.29,33,39,18,1610612754.0,1
2016-01-12,1,21500569,1610612754,IND,Indiana,22-16,25,27,28,36,0,0,0,0,0,0,0,0,0,0,116,0.519,0.774,0.41700000000000004,25,41,13,1610612754.0,1
2016-01-13,4,21500580,1610612754,IND,Indiana,22-17,24,25,27,18,0,0,0,0,0,0,0,0,0,0,94,0.40700000000000003,0.75,0.16699999999999998,18,48,17,1610612754.0,1
2016-01-15,1,21500593,1610612754,IND,Indiana,22-18,27,19,26,32,0,0,0,0,0,0,0,0,0,0,104,0.475,0.7809999999999999,0.17600000000000002,19,35,13,1610612754.0,1
2016-01-17,4,21500613,1610612754,IND,Indiana,22-19,30,36,25,35,0,0,0,0,0,0,0,0,0,0,126,0.585,0.7,0.45,27,33,15,1610612754.0,1
2016-01-19,4,21500628,1610612754,IND,Indiana,23-19,25,19,27,26,0,0,0,0,0,0,0,0,0,0,97,0.41,0.735,0.2,14,46,14,1610612754.0,1
2016-01-22,8,21500652,1610612754,IND,Indiana,23-20,18,33,24,35,0,0,0,0,0,0,0,0,0,0,110,0.46299999999999997,0.7040000000000001,0.17600000000000002,22,44,13,1610612754.0,1
2016-01-23,9,21500663,1610612754,IND,Indiana,23-21,25,20,25,27,0,0,0,0,0,0,0,0,0,0,97,0.419,0.72,0.368,18,41,10,1610612754.0,1
2016-01-26,1,21500676,1610612754,IND,Indiana,23-22,25,26,21,17,0,0,0,0,0,0,0,0,0,0,89,0.42200000000000004,0.583,0.313,18,48,17,1610612754.0,1
2016-01-28,1,21500692,1610612754,IND,Indiana,24-22,27,24,31,29,0,0,0,0,0,0,0,0,0,0,111,0.48700000000000004,0.867,0.6,20,49,16,1610612754.0,1
2016-01-30,3,21500709,1610612754,IND,Indiana,25-22,35,24,21,19,10,0,0,0,0,0,0,0,0,0,109,0.44,0.75,0.33299999999999996,26,49,15,1610612754.0,1
2016-02-01,1,21500721,1610612754,IND,Indiana,25-23,26,23,30,17,10,0,0,0,0,0,0,0,0,0,106,0.426,0.857,0.29600000000000004,24,44,16,1610612754.0,1
2016-02-03,4,21500738,1610612754,IND,Indiana,26-23,26,36,25,27,0,0,0,0,0,0,0,0,0,0,114,0.5,0.8240000000000001,0.5,23,44,15,1610612754.0,1
2016-02-05,1,21500750,1610612754,IND,Indiana,26-24,29,22,21,24,0,0,0,0,0,0,0,0,0,0,96,0.418,0.778,0.419,23,53,19,1610612754.0,1
2016-02-06,3,21500762,1610612754,IND,Indiana,27-24,34,28,25,25,0,0,0,0,0,0,0,0,0,0,112,0.539,0.828,0.545,21,41,16,1610612754.0,1
2016-02-08,3,21500776,1610612754,IND,Indiana,28-24,23,23,18,25,0,0,0,0,0,0,0,0,0,0,89,0.397,0.6970000000000001,0.14800000000000002,13,53,16,1610612754.0,1
2016-02-10,1,21500789,1610612754,IND,Indiana,28-25,25,18,27,25,0,0,0,0,0,0,0,0,0,0,95,0.435,0.733,0.222,19,39,11,1610612754.0,1
2016-02-19,8,21500812,1610612754,IND,Indiana,29-25,24,20,23,34,0,0,0,0,0,0,0,0,0,0,101,0.44299999999999995,0.636,0.409,27,45,11,1610612754.0,1
2016-02-21,6,21500828,1610612754,IND,Indiana,30-25,20,27,33,25,0,0,0,0,0,0,0,0,0,0,105,0.5,0.667,0.375,26,44,21,1610612754.0,1
2016-02-22,2,21500834,1610612754,IND,Indiana,30-26,25,19,25,19,5,0,0,0,0,0,0,0,0,0,93,0.391,0.64,0.33299999999999996,17,45,12,1610612754.0,1
2016-02-24,2,21500846,1610612754,IND,Indiana,31-26,28,24,28,28,0,0,0,0,0,0,0,0,0,0,108,0.505,0.813,0.2,22,43,8,1610612754.0,1
2016-02-26,1,21500861,1610612754,IND,Indiana,31-27,26,24,20,25,0,0,0,0,0,0,0,0,0,0,95,0.41200000000000003,0.875,0.21100000000000002,19,52,14,1610612754.0,1
2016-02-28,4,21500880,1610612754,IND,Indiana,31-28,27,27,23,25,0,0,0,0,0,0,0,0,0,0,102,0.43,0.76,0.214,21,52,9,1610612754.0,1
2016-02-29,1,21500884,1610612754,IND,Indiana,31-29,19,24,30,23,0,0,0,0,0,0,0,0,0,0,96,0.46299999999999997,0.9329999999999999,0.444,23,36,11,1610612754.0,1
2016-03-02,7,21500903,1610612754,IND,Indiana,32-29,22,27,24,31,0,0,0,0,0,0,0,0,0,0,104,0.475,0.6920000000000001,0.5,28,49,14,1610612754.0,1
2016-03-04,1,21500912,1610612754,IND,Indiana,32-30,30,20,32,19,0,0,0,0,0,0,0,0,0,0,101,0.41100000000000003,0.857,0.321,23,46,10,1610612754.0,1
2016-03-05,3,21500924,1610612754,IND,Indiana,33-30,31,25,22,22,0,0,0,0,0,0,0,0,0,0,100,0.446,0.95,0.33299999999999996,14,42,12,1610612754.0,1
2016-03-07,3,21500939,1610612754,IND,Indiana,34-30,25,20,28,26,0,0,0,0,0,0,0,0,0,0,99,0.41,0.9329999999999999,0.43799999999999994,19,48,9,1610612754.0,1
2016-03-12,1,21500973,1610612754,IND,Indiana,35-30,26,29,28,29,0,0,0,0,0,0,0,0,0,0,112,0.469,0.9309999999999999,0.321,24,42,14,1610612754.0,1
2016-03-13,2,21500984,1610612754,IND,Indiana,35-31,17,21,18,19,0,0,0,0,0,0,0,0,0,0,75,0.379,0.5710000000000001,0.20800000000000002,24,38,16,1610612754.0,1
2016-03-15,1,21500997,1610612754,IND,Indiana,36-31,20,23,28,32,0,0,0,0,0,0,0,0,0,0,103,0.46399999999999997,0.7140000000000001,0.41700000000000004,18,45,13,1610612754.0,1
2016-03-17,1,21501012,1610612754,IND,Indiana,36-32,25,21,14,25,9,0,0,0,0,0,0,0,0,0,94,0.385,0.696,0.28600000000000003,21,48,14,1610612754.0,1
2016-03-19,3,21501031,1610612754,IND,Indiana,36-33,28,26,33,24,0,0,0,0,0,0,0,0,0,0,111,0.48200000000000004,0.733,0.409,28,34,12,1610612754.0,1
2016-03-21,3,21501045,1610612754,IND,Indiana,37-33,25,22,19,25,0,0,0,0,0,0,0,0,0,0,91,0.43200000000000005,0.846,0.385,18,45,12,1610612754.0,1
2016-03-24,1,21501068,1610612754,IND,Indiana,38-33,24,25,21,22,0,0,0,0,0,0,0,0,0,0,92,0.456,0.867,0.35,26,44,13,1610612754.0,1
2016-03-26,1,21501082,1610612754,IND,Indiana,38-34,29,37,27,17,0,0,0,0,0,0,0,0,0,0,110,0.48100000000000004,0.833,0.45799999999999996,24,31,19,1610612754.0,1
2016-03-27,2,21501093,1610612754,IND,Indiana,39-34,30,27,24,23,0,0,0,0,0,0,0,0,0,0,104,0.47100000000000003,0.65,0.34600000000000003,25,50,13,1610612754.0,1
2016-03-29,1,21501107,1610612754,IND,Indiana,39-35,27,31,26,12,0,0,0,0,0,0,0,0,0,0,96,0.433,0.882,0.158,20,44,11,1610612754.0,1
2016-03-31,2,21501123,1610612754,IND,Indiana,39-36,28,23,28,15,0,0,0,0,0,0,0,0,0,0,94,0.419,0.7140000000000001,0.368,18,49,19,1610612754.0,1
2016-04-02,1,21501138,1610612754,IND,Indiana,40-36,28,33,13,41,0,0,0,0,0,0,0,0,0,0,115,0.524,0.826,0.348,27,48,13,1610612754.0,1
2016-04-03,9,21501151,1610612754,IND,Indiana,41-36,18,36,20,18,0,0,0,0,0,0,0,0,0,0,92,0.42,0.85,0.318,17,53,16,1610612754.0,1
2016-04-06,1,21501165,1610612754,IND,Indiana,42-36,36,34,26,27,0,0,0,0,0,0,0,0,0,0,123,0.563,0.773,0.516,25,38,14,1610612754.0,1
2016-04-08,6,21501183,1610612754,IND,Indiana,42-37,15,31,20,32,0,0,0,0,0,0,0,0,0,0,98,0.446,0.8,0.29600000000000004,22,33,9,1610612754.0,1
2016-04-10,6,21501199,1610612754,IND,Indiana,43-37,39,30,35,25,0,0,0,0,0,0,0,0,0,0,129,0.5579999999999999,0.815,0.40700000000000003,34,58,20,1610612754.0,1
2016-04-12,1,21501212,1610612754,IND,Indiana,44-37,29,24,26,23,0,0,0,0,0,0,0,0,0,0,102,0.513,0.7,0.316,26,41,13,1610612754.0,1
2016-04-13,9,21501225,1610612754,IND,Indiana,45-37,37,25,16,19,0,0,0,0,0,0,0,0,0,0,97,0.433,0.8,0.45799999999999996,28,48,17,1610612754.0,1
2015-10-28,6,21500009,1610612761,TOR,Toronto,1-0,20,17,35,34,0,0,0,0,0,0,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1610612761.0,1
2015-10-30,4,21500024,1610612761,TOR,Toronto,2-0,26,28,30,29,0,0,0,0,0,0,0,0,0,0,113,0.439,0.857,0.423,23,53,21,1610612761.0,1
2015-11-01,4,21500042,1610612761,TOR,Toronto,3-0,24,31,26,25,0,0,0,0,0,0,0,0,0,0,106,0.456,0.65,0.44,22,46,13,1610612761.0,1
2015-11-03,5,21500057,1610612761,TOR,Toronto,4-0,31,18,25,28,0,0,0,0,0,0,0,0,0,0,102,0.451,0.885,0.294,18,47,16,1610612761.0,1
2015-11-04,7,21500066,1610612761,TOR,Toronto,5-0,13,27,33,30,0,0,0,0,0,0,0,0,0,0,103,0.418,0.821,0.35700000000000004,12,45,14,1610612761.0,1
2015-11-06,1,21500075,1610612761,TOR,Toronto,5-1,15,21,33,18,0,0,0,0,0,0,0,0,0,0,87,0.349,0.759,0.217,13,44,9,1610612761.0,1
2015-11-08,3,21500096,1610612761,TOR,Toronto,5-2,24,23,16,13,0,0,0,0,0,0,0,0,0,0,76,0.39399999999999996,0.773,0.158,17,38,16,1610612761.0,1
2015-11-10,4,21500109,1610612761,TOR,Toronto,5-3,17,35,33,24,0,0,0,0,0,0,0,0,0,0,109,0.44,0.795,0.235,25,49,11,1610612761.0,1
2015-11-11,3,21500115,1610612761,TOR,Toronto,6-3,29,34,33,23,0,0,0,0,0,0,0,0,0,0,119,0.483,0.903,0.278,22,56,8,1610612761.0,1
2015-11-13,5,21500131,1610612761,TOR,Toronto,7-3,17,23,32,28,0,0,0,0,0,0,0,0,0,0,100,0.442,0.852,0.429,19,48,15,1610612761.0,1
2015-11-15,6,21500150,1610612761,TOR,Toronto,7-4,23,28,31,19,0,0,0,0,0,0,0,0,0,0,101,0.43700000000000006,0.7140000000000001,0.484,18,36,15,1610612761.0,1
2015-11-17,7,21500164,1610612761,TOR,Toronto,7-5,25,22,36,27,0,0,0,0,0,0,0,0,0,0,110,0.46799999999999997,0.769,0.33299999999999996,18,40,18,1610612761.0,1
2015-11-18,9,21500173,1610612761,TOR,Toronto,7-6,19,26,19,25,0,0,0,0,0,0,0,0,0,0,89,0.425,0.889,0.25,14,37,14,1610612761.0,1
2015-11-20,11,21500188,1610612761,TOR,Toronto,8-6,27,22,27,26,0,0,0,0,0,0,0,0,0,0,102,0.436,0.792,0.455,21,41,12,1610612761.0,1
2015-11-22,1,21500196,1610612761,TOR,Toronto,9-6,33,30,8,20,0,0,0,0,0,0,0,0,0,0,91,0.37200000000000005,0.935,0.235,15,46,14,1610612761.0,1
2015-11-25,5,21500219,1610612761,TOR,Toronto,10-6,25,24,33,21,0,0,0,0,0,0,0,0,0,0,103,0.506,0.545,0.44,14,40,9,1610612761.0,1
2015-11-28,1,21500239,1610612761,TOR,Toronto,11-6,16,23,23,22,0,0,0,0,0,0,0,0,0,0,84,0.431,0.7859999999999999,0.45799999999999996,17,48,22,1610612761.0,1
2015-11-29,5,21500250,1610612761,TOR,Toronto,11-7,18,31,23,30,0,0,0,0,0,0,0,0,0,0,102,0.442,0.8240000000000001,0.414,19,43,11,1610612761.0,1
2015-12-02,5,21500272,1610612761,TOR,Toronto,12-7,16,16,25,39,0,0,0,0,0,0,0,0,0,0,96,0.456,0.75,0.24,12,50,12,1610612761.0,1
2015-12-03,2,21500278,1610612761,TOR,Toronto,12-8,19,23,29,34,0,0,0,0,0,0,0,0,0,0,105,0.424,0.8640000000000001,0.29600000000000004,21,39,4,1610612761.0,1
2015-12-05,2,21500290,1610612761,TOR,Toronto,12-9,21,28,30,30,0,0,0,0,0,0,0,0,0,0,109,0.44,0.8079999999999999,0.4,21,38,6,1610612761.0,1
2015-12-07,5,21500308,1610612761,TOR,Toronto,13-9,25,27,19,31,0,0,0,0,0,0,0,0,0,0,102,0.45899999999999996,0.7809999999999999,0.36,18,38,7,1610612761.0,1
2015-12-09,5,21500323,1610612761,TOR,Toronto,14-9,27,26,20,24,0,0,0,0,0,0,0,0,0,0,97,0.578,0.909,0.3,23,34,20,1610612761.0,1
2015-12-11,5,21500337,1610612761,TOR,Toronto,15-9,24,25,21,20,0,0,0,0,0,0,0,0,0,0,90,0.486,0.652,0.35,16,39,16,1610612761.0,1
2015-12-13,3,21500355,1610612761,TOR,Toronto,16-9,32,20,17,27,0,0,0,0,0,0,0,0,0,0,96,0.41,0.735,0.318,14,41,8,1610612761.0,1
2015-12-14,1,21500357,1610612761,TOR,Toronto,16-10,28,13,23,26,0,0,0,0,0,0,0,0,0,0,90,0.36700000000000005,0.846,0.35700000000000004,10,45,18,1610612761.0,1
2015-12-17,1,21500383,1610612761,TOR,Toronto,16-11,20,24,21,25,9,0,0,0,0,0,0,0,0,0,99,0.361,0.7140000000000001,0.231,18,46,8,1610612761.0,1
2015-12-18,5,21500390,1610612761,TOR,Toronto,17-11,27,23,31,27,0,0,0,0,0,0,0,0,0,0,108,0.513,0.818,0.381,18,38,7,1610612761.0,1
2015-12-20,6,21500408,1610612761,TOR,Toronto,17-12,18,30,22,24,0,0,0,0,0,0,0,0,0,0,94,0.37200000000000005,0.941,0.276,12,49,12,1610612761.0,1
2015-12-22,3,21500421,1610612761,TOR,Toronto,18-12,32,17,23,31,0,0,0,0,0,0,0,0,0,0,103,0.473,0.778,0.462,20,53,17,1610612761.0,1
2015-12-26,2,21500441,1610612761,TOR,Toronto,19-12,22,34,20,35,0,0,0,0,0,0,0,0,0,0,111,0.519,0.737,0.44799999999999995,31,44,8,1610612761.0,1
2015-12-28,6,21500463,1610612761,TOR,Toronto,19-13,32,20,21,24,0,0,0,0,0,0,0,0,0,0,97,0.43200000000000005,0.625,0.3,23,46,7,1610612761.0,1
2015-12-30,4,21500477,1610612761,TOR,Toronto,20-13,28,24,25,17,0,0,0,0,0,0,0,0,0,0,94,0.341,0.821,0.25,14,55,16,1610612761.0,1
