GAME_SEQUENCE,GAME_ID,TEAM_ID,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,Playoffs
2,21800004,1610612751,29,22,25,24,0,0,0,0,100,0.488,0.682,0.185,28,39,17,1
2,21800004,1610612765,24,27,32,20,0,0,0,0,103,0.424,0.8640000000000001,0.25,21,46,14,1
2,21800004,1610612765,24,27,32,20,0,0,0,0,103,0.424,0.8640000000000001,0.25,21,46,14,1
2,21800004,1610612765,24,27,32,20,0,0,0,0,103,0.424,0.8640000000000001,0.25,21,46,14,1
2,21800004,1610612765,24,27,32,20,0,0,0,0,103,0.424,0.8640000000000001,0.25,21,46,14,1
3,21800005,1610612763,16,23,19,25,0,0,0,0,83,0.298,0.821,0.345,16,28,7,0
3,21800005,1610612754,27,29,20,35,0,0,0,0,111,0.5660000000000001,0.5379999999999999,0.385,29,57,20,1
3,21800005,1610612754,27,29,20,35,0,0,0,0,111,0.5660000000000001,0.5379999999999999,0.385,29,57,20,1
3,21800005,1610612754,27,29,20,35,0,0,0,0,111,0.5660000000000001,0.5379999999999999,0.385,29,57,20,1
3,21800005,1610612754,27,29,20,35,0,0,0,0,111,0.5660000000000001,0.5379999999999999,0.385,29,57,20,1
4,21800006,1610612748,31,20,27,23,0,0,0,0,101,0.392,0.727,0.273,16,52,16,0
4,21800006,1610612753,25,29,25,25,0,0,0,0,104,0.415,0.613,0.28,20,51,12,1
4,21800006,1610612753,25,29,25,25,0,0,0,0,104,0.415,0.613,0.28,20,51,12,1
4,21800006,1610612753,25,29,25,25,0,0,0,0,104,0.415,0.613,0.28,20,51,12,1
4,21800006,1610612753,25,29,25,25,0,0,0,0,104,0.415,0.613,0.28,20,51,12,1
4,21800006,1610612753,25,29,25,25,0,0,0,0,104,0.415,0.613,0.28,20,51,12,1
5,21800007,1610612737,24,25,35,23,0,0,0,0,107,0.456,0.833,0.278,19,45,24,0
5,21800007,1610612752,23,49,34,20,0,0,0,0,126,0.455,0.774,0.364,21,46,15,0
6,21800008,1610612739,25,22,28,29,0,0,0,0,104,0.4,0.7440000000000001,0.368,17,49,16,0
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
