GAME_SEQUENCE,GAME_ID,TEAM_ID,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,Playoffs
1,21600636,1610612739,29,30,30,29,0,0,0,0,118,0.506,0.684,0.452,29,36,12,1
8,21600657,1610612739,33,25,31,18,8,0,0,0,115,0.495,0.545,0.382,25,47,18,1
7,21600671,1610612739,26,24,36,36,0,0,0,0,122,0.462,0.84,0.405,24,45,11,1
1,21600680,1610612739,26,21,35,22,8,0,0,0,112,0.488,0.5,0.395,29,47,18,1
2,21600695,1610612739,27,28,39,30,0,0,0,0,124,0.5329999999999999,0.65,0.361,26,47,14,1
2,21600712,1610612739,21,37,22,27,0,0,0,0,107,0.446,0.773,0.276,22,51,10,1
5,21600722,1610612739,29,21,20,27,0,0,0,0,97,0.467,0.7140000000000001,0.375,17,42,17,1
2,21600731,1610612739,36,27,30,32,0,0,0,0,125,0.539,0.636,0.405,37,48,10,1
5,21600759,1610612739,34,30,20,27,0,0,0,0,111,0.488,0.722,0.4,20,49,15,1
2,21600769,1610612739,26,28,32,34,20,0,0,0,140,0.5329999999999999,0.821,0.5,31,46,20,1
2,21600783,1610612739,25,32,40,35,0,0,0,0,132,0.5479999999999999,0.923,0.444,24,39,9,1
3,21600796,1610612739,21,36,25,27,0,0,0,0,109,0.481,0.767,0.476,14,35,16,1
4,21600811,1610612739,28,31,33,33,0,0,0,0,125,0.5479999999999999,0.818,0.5,30,45,15,1
2,21600832,1610612739,26,43,24,23,0,0,0,0,116,0.512,0.682,0.333,27,43,10,1
2,21600835,1610612739,28,29,26,30,0,0,0,0,113,0.476,0.895,0.462,23,40,8,1
4,21600853,1610612739,34,35,18,32,0,0,0,0,119,0.529,0.8,0.395,29,44,12,1
6,21600871,1610612739,22,34,20,23,0,0,0,0,99,0.463,0.733,0.378,24,40,12,1
3,21600884,1610612739,27,25,25,25,0,0,0,0,102,0.5,0.846,0.35700000000000004,20,45,16,1
7,21600901,1610612739,26,24,21,28,0,0,0,0,99,0.407,0.682,0.303,20,41,10,1
4,21600913,1610612739,39,38,29,29,0,0,0,0,135,0.547,0.8,0.5429999999999999,31,33,14,1
3,21600921,1610612739,35,16,24,17,0,0,0,0,92,0.479,0.611,0.407,20,33,15,1
3,21600936,1610612739,22,30,19,27,0,0,0,0,98,0.449,0.655,0.333,15,52,17,1
1,21600960,1610612739,29,23,28,21,0,0,0,0,101,0.464,0.632,0.282,24,42,9,1
5,21600977,1610612739,24,35,28,29,0,0,0,0,116,0.5,0.6,0.385,30,52,9,1
5,21600989,1610612739,26,41,19,26,0,0,0,0,112,0.525,0.846,0.395,24,38,15,1
1,21600999,1610612739,44,30,30,24,0,0,0,0,128,0.597,0.7390000000000001,0.633,29,41,9,1
1,21601014,1610612739,29,15,23,24,0,0,0,0,91,0.419,0.526,0.273,14,52,10,1
4,21601031,1610612739,16,15,27,20,0,0,0,0,78,0.386,0.6920000000000001,0.185,15,40,12,1
8,21601043,1610612739,31,24,27,43,0,0,0,0,125,0.529,0.815,0.361,19,44,10,1
6,21601064,1610612739,31,28,31,23,0,0,0,0,113,0.506,0.857,0.405,22,38,10,1
2,21601073,1610612739,33,26,31,22,0,0,0,0,112,0.5539999999999999,0.875,0.36,26,38,12,1
2,21601083,1610612739,26,35,30,24,0,0,0,0,115,0.494,0.778,0.364,24,32,13,1
3,21601099,1610612739,18,22,18,16,0,0,0,0,74,0.373,0.615,0.154,20,40,16,1
2,21601122,1610612739,28,22,21,22,0,0,0,0,93,0.446,0.563,0.37,23,44,15,1
3,21601128,1610612739,32,38,34,18,0,0,0,0,122,0.526,0.563,0.448,30,49,8,1
10,21601150,1610612739,26,34,23,21,10,21,0,0,135,0.495,0.6970000000000001,0.419,29,56,13,1
3,21601156,1610612739,28,25,43,26,0,0,0,0,122,0.537,0.762,0.5,30,42,12,1
5,21601169,1610612739,19,38,33,24,0,0,0,0,114,0.467,0.944,0.306,19,51,10,1
1,21601179,1610612739,19,31,28,22,0,0,0,0,100,0.481,0.765,0.25,23,38,13,1
2,21601197,1610612739,38,27,28,18,14,0,0,0,125,0.459,0.8,0.413,28,53,14,1
3,21601205,1610612739,37,23,31,17,13,0,0,0,121,0.494,0.8640000000000001,0.4,19,47,21,1
2,21601218,1610612739,21,13,24,25,0,0,0,0,83,0.368,0.708,0.27,20,42,15,1
2,21600002,1610612762,26,20,37,21,0,0,0,0,104,0.488,1.0,0.333,19,31,11,1
7,21600024,1610612762,28,20,17,31,0,0,0,0,96,0.413,0.7,0.24,14,47,14,1
1,21600035,1610612762,22,13,21,19,0,0,0,0,75,0.397,0.769,0.368,18,43,18,1
8,21600053,1610612762,38,16,19,33,0,0,0,0,106,0.5,0.833,0.484,22,39,10,1
8,21600062,1610612762,15,26,25,31,0,0,0,0,97,0.455,0.5770000000000001,0.48,18,41,12,1
8,21600077,1610612762,17,24,25,20,0,0,0,0,86,0.375,0.625,0.423,15,42,12,1
1,21600087,1610612762,20,29,29,36,0,0,0,0,114,0.507,0.857,0.32,21,34,10,1
1,21600093,1610612762,30,22,25,32,0,0,0,0,109,0.506,0.6,0.579,20,45,10,1
3,21600108,1610612762,32,26,20,20,0,0,0,0,98,0.463,0.778,0.235,24,46,12,1
4,21600124,1610612762,23,19,18,27,0,0,0,0,87,0.407,0.875,0.25,19,52,15,1
8,21600136,1610612762,23,29,24,26,0,0,0,0,102,0.494,0.8420000000000001,0.3,12,45,9,1
7,21600151,1610612762,25,23,22,26,0,0,0,0,96,0.479,0.818,0.28600000000000003,17,29,8,1
5,21600173,1610612762,26,17,15,19,0,0,0,0,77,0.385,0.857,0.2,11,48,13,1
1,21600184,1610612762,22,22,26,32,0,0,0,0,102,0.513,0.706,0.444,22,43,12,1
5,21600197,1610612762,14,27,22,28,0,0,0,0,91,0.388,0.7829999999999999,0.259,15,49,10,1
10,21600221,1610612762,36,17,31,24,0,0,0,0,108,0.494,0.71,0.308,19,51,14,1
7,21600231,1610612762,24,24,13,34,0,0,0,0,95,0.438,0.833,0.294,17,55,16,1
6,21600258,1610612762,22,28,24,38,0,0,0,0,112,0.506,0.8240000000000001,0.222,19,42,12,1
6,21600265,1610612762,38,24,23,35,0,0,0,0,120,0.5539999999999999,0.852,0.536,23,40,8,1
5,21600280,1610612762,27,21,29,33,0,0,0,0,110,0.5479999999999999,0.765,0.5670000000000001,24,31,11,1
7,21600297,1610612762,24,25,33,23,0,0,0,0,105,0.449,0.929,0.36,20,40,9,1
10,21600313,1610612762,26,31,32,18,0,0,0,0,107,0.475,0.621,0.406,26,39,12,1
6,21600320,1610612762,33,32,29,18,0,0,0,0,112,0.493,0.875,0.444,23,35,15,1
5,21600335,1610612762,17,29,24,29,0,0,0,0,99,0.416,0.7140000000000001,0.263,20,46,15,1
9,21600354,1610612762,29,23,26,26,0,0,0,0,104,0.481,0.944,0.448,23,54,22,1
9,21600382,1610612762,26,29,25,29,0,0,0,0,109,0.583,0.8,0.565,22,38,14,1
10,21600398,1610612762,33,31,26,13,0,0,0,0,103,0.569,0.778,0.364,18,41,16,1
3,21600407,1610612762,18,16,27,21,0,0,0,0,82,0.455,0.56,0.29600000000000004,18,42,15,1
10,21600427,1610612762,15,18,21,20,0,0,0,0,74,0.355,0.55,0.3,13,44,23,1
6,21600434,1610612762,24,24,25,20,0,0,0,0,93,0.446,0.818,0.333,19,43,11,1
11,21600452,1610612762,29,22,23,24,0,0,0,0,98,0.443,0.857,0.37,21,40,16,1
4,21600475,1610612762,28,20,24,30,0,0,0,0,102,0.507,0.708,0.34600000000000003,19,39,19,1
4,21600489,1610612762,22,27,21,30,0,0,0,0,100,0.479,0.536,0.5770000000000001,21,43,14,1
5,21600506,1610612762,29,26,21,15,0,0,0,0,91,0.479,0.65,0.4,17,46,15,1
3,21600515,1610612762,24,26,20,31,0,0,0,0,101,0.419,0.8,0.292,11,46,9,1
