Unnamed: 0,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,TeamId,Playoffs
2014-03-03,4,21300893,1610612766,CHA,Charlotte,27-33,26,28,25,28,0,0,0,0,0,0,0,0,0,0,107,0.512,0.667,0.391,27,40,10,1610612766.0,1
2014-03-05,1,21300904,1610612766,CHA,Charlotte,28-33,28,19,26,36,0,0,0,0,0,0,0,0,0,0,109,0.512,0.7,0.5,21,37,7,1610612766.0,1
2014-03-07,2,21300918,1610612766,CHA,Charlotte,29-33,32,23,21,25,0,0,0,0,0,0,0,0,0,0,101,0.46799999999999997,0.909,0.31,26,37,12,1610612766.0,1
2014-03-08,3,21300930,1610612766,CHA,Charlotte,29-34,21,23,17,28,0,0,0,0,0,0,0,0,0,0,89,0.39799999999999996,0.7140000000000001,0.23800000000000002,18,40,11,1610612766.0,1
2014-03-10,1,21300943,1610612766,CHA,Charlotte,30-34,25,26,28,26,0,0,0,0,0,0,0,0,0,0,105,0.457,0.821,0.4,21,42,12,1610612766.0,1
2014-03-12,5,21300961,1610612766,CHA,Charlotte,31-34,22,26,21,29,0,0,0,0,0,0,0,0,0,0,98,0.48700000000000004,0.773,0.278,13,44,10,1610612766.0,1
2014-03-14,1,21300971,1610612766,CHA,Charlotte,32-34,33,32,23,17,0,0,0,0,0,0,0,0,0,0,105,0.484,0.643,0.42100000000000004,28,54,15,1610612766.0,1
2014-03-16,1,21300987,1610612766,CHA,Charlotte,33-34,23,23,30,25,0,0,0,0,0,0,0,0,0,0,101,0.574,0.778,0.45,26,39,17,1610612766.0,1
2014-03-17,1,21300996,1610612766,CHA,Charlotte,33-35,28,24,16,15,0,0,0,0,0,0,0,0,0,0,83,0.353,0.875,0.36,22,42,6,1610612766.0,1
2014-03-19,3,21301010,1610612766,CHA,Charlotte,33-36,21,25,24,29,0,0,0,0,0,0,0,0,0,0,99,0.47100000000000003,0.833,0.33299999999999996,27,51,15,1610612766.0,1
2014-03-22,1,21301032,1610612766,CHA,Charlotte,34-36,33,36,29,26,0,0,0,0,0,0,0,0,0,0,124,0.521,0.9470000000000001,0.42100000000000004,28,50,5,1610612766.0,1
2014-03-24,1,21301047,1610612766,CHA,Charlotte,34-37,24,26,18,21,0,0,0,0,0,0,0,0,0,0,89,0.37200000000000005,0.84,0.19,12,38,9,1610612766.0,1
2014-03-26,1,21301061,1610612766,CHA,Charlotte,35-37,24,34,25,22,11,0,0,0,0,0,0,0,0,0,116,0.5,0.696,0.381,27,49,8,1610612766.0,1
2014-03-28,1,21301075,1610612766,CHA,Charlotte,35-38,30,20,31,16,8,0,0,0,0,0,0,0,0,0,105,0.44299999999999995,0.7859999999999999,0.364,24,36,10,1610612766.0,1
2014-03-31,1,21301101,1610612766,CHA,Charlotte,36-38,25,19,26,30,0,0,0,0,0,0,0,0,0,0,100,0.436,0.853,0.14300000000000002,17,48,10,1610612766.0,1
2014-04-02,4,21301117,1610612766,CHA,Charlotte,37-38,31,32,25,35,0,0,0,0,0,0,0,0,0,0,123,0.532,0.7709999999999999,0.545,32,47,9,1610612766.0,1
2014-04-04,2,21301130,1610612766,CHA,Charlotte,38-38,20,33,19,19,0,0,0,0,0,0,0,0,0,0,91,0.423,0.826,0.375,20,46,14,1610612766.0,1
2014-04-05,3,21301145,1610612766,CHA,Charlotte,39-38,17,23,22,20,14,0,0,0,0,0,0,0,0,0,96,0.374,0.7040000000000001,0.34600000000000003,23,58,12,1610612766.0,1
2014-04-09,4,21301165,1610612766,CHA,Charlotte,40-38,32,22,17,16,7,0,0,0,0,0,0,0,0,0,94,0.38,0.867,0.44,23,48,12,1610612766.0,1
2014-04-11,3,21301178,1610612766,CHA,Charlotte,40-39,29,26,20,28,0,0,0,0,0,0,0,0,0,0,103,0.506,0.667,0.389,33,34,12,1610612766.0,1
2014-04-12,2,21301190,1610612766,CHA,Charlotte,41-39,26,30,31,24,0,0,0,0,0,0,0,0,0,0,111,0.542,0.634,0.368,23,41,14,1610612766.0,1
2014-04-14,4,21301207,1610612766,CHA,Charlotte,42-39,26,18,21,30,0,0,0,0,0,0,0,0,0,0,95,0.43799999999999994,0.613,0.24,27,48,9,1610612766.0,1
2014-04-16,1,21301223,1610612766,CHA,Charlotte,43-39,16,27,16,21,11,0,0,0,0,0,0,0,0,0,91,0.4,0.6920000000000001,0.23800000000000002,23,53,9,1610612766.0,1
2013-10-30,6,21300009,1610612745,HOU,Houston,1-0,17,28,22,29,0,0,0,0,0,0,0,0,0,0,96,0.474,0.625,0.36,17,54,18,1610612745.0,1
2013-11-01,6,21300025,1610612745,HOU,Houston,2-0,38,23,24,28,0,0,0,0,0,0,0,0,0,0,113,0.466,0.667,0.379,17,51,22,1610612745.0,1
2013-11-02,6,21300038,1610612745,HOU,Houston,3-0,16,24,33,31,0,0,0,0,0,0,0,0,0,0,104,0.507,0.7709999999999999,0.409,16,40,18,1610612745.0,1
2013-11-04,4,21300050,1610612745,HOU,Houston,3-1,25,41,23,29,0,0,0,0,0,0,0,0,0,0,118,0.5,0.674,0.28,21,46,15,1610612745.0,1
2013-11-05,8,21300058,1610612745,HOU,Houston,4-1,30,25,29,32,0,0,0,0,0,0,0,0,0,0,116,0.547,0.8240000000000001,0.273,17,47,20,1610612745.0,1
2013-11-07,3,21300072,1610612745,HOU,Houston,4-2,19,31,27,21,0,0,0,0,0,0,0,0,0,0,98,0.377,0.635,0.259,17,44,17,1610612745.0,1
2013-11-09,6,21300090,1610612745,HOU,Houston,4-3,26,29,16,23,0,0,0,0,0,0,0,0,0,0,94,0.449,0.63,0.26899999999999996,21,42,18,1610612745.0,1
2013-11-11,6,21300103,1610612745,HOU,Houston,5-3,24,23,24,16,8,15,0,0,0,0,0,0,0,0,110,0.44,0.617,0.26899999999999996,21,59,23,1610612745.0,1
2013-11-13,2,21300112,1610612745,HOU,Houston,5-4,31,26,33,16,11,0,0,0,0,0,0,0,0,0,117,0.44799999999999995,0.64,0.366,34,50,19,1610612745.0,1
2013-11-14,1,21300123,1610612745,HOU,Houston,6-4,28,25,22,34,0,0,0,0,0,0,0,0,0,0,109,0.456,0.8640000000000001,0.321,14,43,14,1610612745.0,1
2013-11-16,6,21300141,1610612745,HOU,Houston,7-4,33,30,27,32,0,0,0,0,0,0,0,0,0,0,122,0.506,0.705,0.429,27,47,16,1610612745.0,1
2013-11-19,4,21300159,1610612745,HOU,Houston,8-4,40,28,20,21,0,0,0,0,0,0,0,0,0,0,109,0.569,0.75,0.429,22,48,19,1610612745.0,1
2013-11-20,12,21300172,1610612745,HOU,Houston,8-5,40,28,33,19,0,0,0,0,0,0,0,0,0,0,120,0.5529999999999999,0.727,0.387,29,30,11,1610612745.0,1
2013-11-23,6,21300192,1610612745,HOU,Houston,9-5,25,30,27,30,0,0,0,0,0,0,0,0,0,0,112,0.519,0.813,0.5479999999999999,26,54,23,1610612745.0,1
2013-11-25,5,21300206,1610612745,HOU,Houston,10-5,20,12,23,38,0,0,0,0,0,0,0,0,0,0,93,0.493,0.7040000000000001,0.25,12,43,18,1610612745.0,1
2013-11-27,7,21300221,1610612745,HOU,Houston,11-5,30,26,21,36,0,0,0,0,0,0,0,0,0,0,113,0.551,0.619,0.519,25,42,13,1610612745.0,1
2013-11-29,7,21300234,1610612745,HOU,Houston,12-5,33,33,26,22,0,0,0,0,0,0,0,0,0,0,114,0.527,0.85,0.594,31,41,16,1610612745.0,1
2013-11-30,5,21300245,1610612745,HOU,Houston,13-5,30,27,26,29,0,0,0,0,0,0,0,0,0,0,112,0.444,0.633,0.433,24,54,16,1610612745.0,1
2013-12-02,4,21300259,1610612745,HOU,Houston,13-6,23,27,24,29,0,0,0,0,0,0,0,0,0,0,103,0.48200000000000004,0.7,0.321,18,40,8,1610612745.0,1
2013-12-04,3,21300271,1610612745,HOU,Houston,13-7,20,20,21,27,0,0,0,0,0,0,0,0,0,0,88,0.35200000000000004,0.895,0.29,13,54,22,1610612745.0,1
2013-12-06,6,21300285,1610612745,HOU,Houston,14-7,31,30,26,18,0,0,0,0,0,0,0,0,0,0,105,0.446,0.6409999999999999,0.214,15,52,15,1610612745.0,1
2013-12-08,3,21300301,1610612745,HOU,Houston,15-7,28,24,31,15,0,0,0,0,0,0,0,0,0,0,98,0.42100000000000004,0.5710000000000001,0.303,22,60,18,1610612745.0,1
2013-12-12,2,21300328,1610612745,HOU,Houston,15-8,20,24,32,28,0,0,0,0,0,0,0,0,0,0,104,0.426,0.792,0.25,16,48,8,1610612745.0,1
2013-12-13,13,21300341,1610612745,HOU,Houston,16-8,30,28,24,34,0,0,0,0,0,0,0,0,0,0,116,0.494,0.743,0.414,20,32,15,1610612745.0,1
2013-12-15,1,21300350,1610612745,HOU,Houston,16-9,28,21,22,20,0,0,0,0,0,0,0,0,0,0,91,0.413,0.579,0.259,15,42,17,1610612745.0,1
2013-12-18,11,21300379,1610612745,HOU,Houston,17-9,24,33,26,26,0,0,0,0,0,0,0,0,0,0,109,0.537,0.813,0.364,23,37,13,1610612745.0,1
2013-12-20,6,21300388,1610612745,HOU,Houston,17-10,20,25,20,16,0,0,0,0,0,0,0,0,0,0,81,0.381,0.542,0.182,10,36,14,1610612745.0,1
2013-12-21,5,21300396,1610612745,HOU,Houston,18-10,33,28,25,28,0,0,0,0,0,0,0,0,0,0,114,0.557,0.7390000000000001,0.391,33,45,14,1610612745.0,1
2013-12-23,6,21300412,1610612745,HOU,Houston,18-11,26,31,21,26,0,0,0,0,0,0,0,0,0,0,104,0.5429999999999999,0.7240000000000001,0.368,23,36,17,1610612745.0,1
2013-12-25,4,21300421,1610612745,HOU,Houston,19-11,40,20,23,28,0,0,0,0,0,0,0,0,0,0,111,0.523,0.5,0.5,28,50,10,1610612745.0,1
2013-12-26,2,21300424,1610612745,HOU,Houston,20-11,26,19,21,34,0,0,0,0,0,0,0,0,0,0,100,0.43700000000000006,0.825,0.20800000000000002,17,41,9,1610612745.0,1
2013-12-28,7,21300442,1610612745,HOU,Houston,21-11,31,21,22,33,0,0,0,0,0,0,0,0,0,0,107,0.494,0.7809999999999999,0.231,19,47,14,1610612745.0,1
2013-12-29,3,21300450,1610612745,HOU,Houston,21-12,14,30,26,16,0,0,0,0,0,0,0,0,0,0,86,0.365,0.5479999999999999,0.25,8,38,9,1610612745.0,1
2013-12-31,4,21300464,1610612745,HOU,Houston,21-13,24,28,34,20,0,0,0,0,0,0,0,0,0,0,106,0.48100000000000004,0.636,0.25,16,43,16,1610612745.0,1
2014-01-03,4,21300485,1610612745,HOU,Houston,22-13,20,28,25,29,0,0,0,0,0,0,0,0,0,0,102,0.45899999999999996,0.857,0.385,16,44,15,1610612745.0,1
2014-01-08,6,21300526,1610612745,HOU,Houston,23-13,24,28,33,28,0,0,0,0,0,0,0,0,0,0,113,0.45299999999999996,0.56,0.25,18,52,9,1610612745.0,1
2014-01-10,3,21300533,1610612745,HOU,Houston,23-14,18,23,19,20,0,0,0,0,0,0,0,0,0,0,80,0.414,0.727,0.316,15,44,16,1610612745.0,1
2014-01-11,2,21300544,1610612745,HOU,Houston,24-14,29,34,31,20,0,0,0,0,0,0,0,0,0,0,114,0.521,0.7140000000000001,0.444,22,43,19,1610612745.0,1
2014-01-13,2,21300556,1610612745,HOU,Houston,25-14,19,33,32,20,0,0,0,0,0,0,0,0,0,0,104,0.46799999999999997,0.647,0.42100000000000004,24,46,11,1610612745.0,1
2014-01-15,7,21300572,1610612745,HOU,Houston,26-14,19,26,29,29,0,0,0,0,0,0,0,0,0,0,103,0.514,0.61,0.308,18,38,13,1610612745.0,1
2014-01-16,3,21300580,1610612745,HOU,Houston,26-15,32,41,10,9,0,0,0,0,0,0,0,0,0,0,92,0.402,0.667,0.353,20,42,17,1610612745.0,1
2014-01-18,5,21300597,1610612745,HOU,Houston,27-15,29,33,29,23,0,0,0,0,0,0,0,0,0,0,114,0.48200000000000004,0.6759999999999999,0.259,20,46,11,1610612745.0,1
2014-01-20,9,21300614,1610612745,HOU,Houston,28-15,37,34,35,20,0,0,0,0,0,0,0,0,0,0,126,0.523,0.833,0.485,27,52,18,1610612745.0,1
2014-01-22,7,21300627,1610612745,HOU,Houston,29-15,29,26,33,31,0,0,0,0,0,0,0,0,0,0,119,0.478,0.625,0.258,29,55,10,1610612745.0,1
2014-01-24,10,21300642,1610612745,HOU,Houston,29-16,20,15,29,23,0,0,0,0,0,0,0,0,0,0,87,0.405,0.643,0.41200000000000003,21,31,13,1610612745.0,1
2014-01-25,4,21300649,1610612745,HOU,Houston,29-17,14,21,19,27,0,0,0,0,0,0,0,0,0,0,81,0.37,0.706,0.281,14,38,15,1610612745.0,1
2014-01-28,4,21300671,1610612745,HOU,Houston,30-17,20,19,33,25,0,0,0,0,0,0,0,0,0,0,97,0.44,0.5529999999999999,0.278,18,55,15,1610612745.0,1
2014-01-29,6,21300681,1610612745,HOU,Houston,31-17,32,31,28,26,0,0,0,0,0,0,0,0,0,0,117,0.5539999999999999,0.722,0.429,24,42,17,1610612745.0,1
2014-02-01,5,21300701,1610612745,HOU,Houston,32-17,31,30,23,22,0,0,0,0,0,0,0,0,0,0,106,0.513,0.708,0.26899999999999996,24,44,17,1610612745.0,1
2014-02-05,6,21300729,1610612745,HOU,Houston,33-17,35,31,29,27,0,0,0,0,0,0,0,0,0,0,122,0.5489999999999999,0.7859999999999999,0.688,17,36,13,1610612745.0,1
2014-02-08,5,21300753,1610612745,HOU,Houston,34-17,29,27,25,20,0,0,0,0,0,0,0,0,0,0,101,0.494,0.6920000000000001,0.33299999999999996,23,38,13,1610612745.0,1
2014-02-10,5,21300768,1610612745,HOU,Houston,35-17,34,33,15,25,0,0,0,0,0,0,0,0,0,0,107,0.47600000000000003,0.9,0.40700000000000003,25,46,17,1610612745.0,1
2014-02-12,8,21300784,1610612745,HOU,Houston,36-17,38,25,30,20,0,0,0,0,0,0,0,0,0,0,113,0.531,0.745,0.455,18,51,24,1610612745.0,1
2014-02-19,11,21300811,1610612745,HOU,Houston,37-17,32,32,40,30,0,0,0,0,0,0,0,0,0,0,134,0.5,0.48,0.514,28,56,14,1610612745.0,1
2014-02-20,3,21300814,1610612745,HOU,Houston,37-18,24,19,24,22,10,0,0,0,0,0,0,0,0,0,99,0.366,0.64,0.3,24,60,12,1610612745.0,1
2014-02-23,6,21300838,1610612745,HOU,Houston,38-18,30,30,23,32,0,0,0,0,0,0,0,0,0,0,115,0.526,0.875,0.313,25,43,22,1610612745.0,1
2014-02-25,7,21300852,1610612745,HOU,Houston,39-18,42,27,35,25,0,0,0,0,0,0,0,0,0,0,129,0.569,0.857,0.5,25,45,19,1610612745.0,1
2014-02-26,10,21300862,1610612745,HOU,Houston,39-19,22,26,25,20,0,0,0,0,0,0,0,0,0,0,93,0.442,0.708,0.32,19,46,20,1610612745.0,1
2014-03-01,3,21300876,1610612745,HOU,Houston,40-19,41,28,26,23,0,0,0,0,0,0,0,0,0,0,118,0.5,0.6970000000000001,0.33299999999999996,26,44,15,1610612745.0,1
2014-03-04,3,21300900,1610612745,HOU,Houston,41-19,39,14,30,23,0,0,0,0,0,0,0,0,0,0,106,0.513,0.667,0.348,24,46,18,1610612745.0,1
2014-03-05,2,21300905,1610612745,HOU,Houston,42-19,19,22,34,26,0,0,0,0,0,0,0,0,0,0,101,0.488,0.625,0.273,21,49,21,1610612745.0,1
2014-03-07,10,21300926,1610612745,HOU,Houston,43-19,27,23,38,24,0,0,0,0,0,0,0,0,0,0,112,0.526,0.76,0.46399999999999997,26,34,12,1610612745.0,1
2014-03-09,6,21300939,1610612745,HOU,Houston,44-19,28,19,26,33,12,0,0,0,0,0,0,0,0,0,118,0.42700000000000005,0.733,0.31,13,48,13,1610612745.0,1
2014-03-11,6,21300955,1610612745,HOU,Houston,44-20,24,17,26,31,0,0,0,0,0,0,0,0,0,0,98,0.418,0.6759999999999999,0.36,18,45,13,1610612745.0,1
2014-03-13,1,21300968,1610612745,HOU,Houston,44-21,20,22,16,29,0,0,0,0,0,0,0,0,0,0,87,0.354,0.765,0.192,16,49,16,1610612745.0,1
2014-03-16,3,21300989,1610612745,HOU,Houston,44-22,28,26,27,23,0,0,0,0,0,0,0,0,0,0,104,0.493,0.75,0.391,18,34,15,1610612745.0,1
2014-03-17,5,21301000,1610612745,HOU,Houston,45-22,28,32,32,32,0,0,0,0,0,0,0,0,0,0,124,0.5820000000000001,0.731,0.52,31,46,19,1610612745.0,1
2014-03-20,2,21301019,1610612745,HOU,Houston,46-22,27,37,34,31,0,0,0,0,0,0,0,0,0,0,129,0.5760000000000001,0.789,0.42100000000000004,36,44,15,1610612745.0,1
2014-03-22,2,21301033,1610612745,HOU,Houston,47-22,39,28,34,17,0,0,0,0,0,0,0,0,0,0,118,0.48100000000000004,0.882,0.34299999999999997,31,31,13,1610612745.0,1
2014-03-24,1,21301047,1610612745,HOU,Houston,48-22,25,29,24,22,0,0,0,0,0,0,0,0,0,0,100,0.47600000000000003,0.556,0.444,22,42,12,1610612745.0,1
2014-03-27,2,21301072,1610612745,HOU,Houston,49-22,35,28,37,20,0,0,0,0,0,0,0,0,0,0,120,0.489,0.6759999999999999,0.34600000000000003,27,57,20,1610612745.0,1
2014-03-29,2,21301088,1610612745,HOU,Houston,49-23,33,25,26,23,0,0,0,0,0,0,0,0,0,0,107,0.405,0.8,0.28,14,49,19,1610612745.0,1
2014-04-01,1,21301111,1610612745,HOU,Houston,49-24,24,27,28,17,0,0,0,0,0,0,0,0,0,0,96,0.381,0.7859999999999999,0.28600000000000003,20,44,15,1610612745.0,1
2014-04-02,5,21301118,1610612745,HOU,Houston,49-25,25,25,30,23,0,0,0,0,0,0,0,0,0,0,103,0.414,0.733,0.34600000000000003,19,47,15,1610612745.0,1
2014-04-04,11,21301139,1610612745,HOU,Houston,50-25,27,23,32,29,0,0,0,0,0,0,0,0,0,0,111,0.423,0.865,0.419,21,45,11,1610612745.0,1
2014-04-06,5,21301153,1610612745,HOU,Houston,51-25,22,47,19,29,13,0,0,0,0,0,0,0,0,0,130,0.45899999999999996,0.675,0.361,24,50,15,1610612745.0,1
2014-04-08,6,21301161,1610612745,HOU,Houston,52-25,35,31,49,30,0,0,0,0,0,0,0,0,0,0,145,0.5770000000000001,0.7859999999999999,0.423,33,58,14,1610612745.0,1
2014-04-09,10,21301171,1610612745,HOU,Houston,52-26,18,40,30,28,0,0,0,0,0,0,0,0,0,0,116,0.435,0.84,0.375,28,47,15,1610612745.0,1
2014-04-11,8,21301183,1610612745,HOU,Houston,52-27,32,31,21,26,0,0,0,0,0,0,0,0,0,0,110,0.434,0.75,0.44,22,52,20,1610612745.0,1
2014-04-12,6,21301194,1610612745,HOU,Houston,53-27,22,24,26,39,0,0,0,0,0,0,0,0,0,0,111,0.473,0.795,0.37,23,36,13,1610612745.0,1
2014-04-14,6,21301209,1610612745,HOU,Houston,54-27,30,20,26,28,0,0,0,0,0,0,0,0,0,0,104,0.447,0.828,0.182,18,50,6,1610612745.0,1
2014-04-16,6,21301219,1610612745,HOU,Houston,54-28,30,20,28,22,0,0,0,0,0,0,0,0,0,0,100,0.43200000000000005,0.667,0.467,23,41,14,1610612745.0,1
2013-10-30,7,21300010,1610612750,MIN,Minnesota,1-0,38,22,27,16,17,0,0,0,0,0,0,0,0,0,120,0.42,0.8240000000000001,0.32,27,49,14,,0
2013-11-01,8,21300027,1610612750,MIN,Minnesota,2-0,34,25,29,12,0,0,0,0,0,0,0,0,0,0,100,0.429,0.7879999999999999,0.4,21,44,15,,0
2013-11-03,5,21300045,1610612750,MIN,Minnesota,3-0,40,24,29,16,0,0,0,0,0,0,0,0,0,0,109,0.44299999999999995,0.763,0.37,23,43,12,,0
2013-11-04,1,21300047,1610612750,MIN,Minnesota,3-1,23,15,23,31,0,0,0,0,0,0,0,0,0,0,92,0.36200000000000004,0.792,0.179,21,43,17,,0
2013-11-06,8,21300067,1610612750,MIN,Minnesota,3-2,28,19,24,22,0,0,0,0,0,0,0,0,0,0,93,0.37799999999999995,0.778,0.25,22,40,19,,0
2013-11-08,8,21300080,1610612750,MIN,Minnesota,4-2,28,27,30,31,0,0,0,0,0,0,0,0,0,0,116,0.461,0.867,0.4,26,44,14,,0
2013-11-10,4,21300097,1610612750,MIN,Minnesota,5-2,47,20,23,23,0,0,0,0,0,0,0,0,0,0,113,0.489,0.789,0.5,29,53,21,,0
2013-11-11,9,21300106,1610612750,MIN,Minnesota,5-3,26,32,22,27,0,0,0,0,0,0,0,0,0,0,107,0.41700000000000004,0.889,0.379,27,45,12,,0
2013-11-13,5,21300115,1610612750,MIN,Minnesota,6-3,38,32,38,16,0,0,0,0,0,0,0,0,0,0,124,0.5489999999999999,0.885,0.5,34,49,9,,0
2013-11-15,7,21300131,1610612750,MIN,Minnesota,6-4,26,34,21,32,0,0,0,0,0,0,0,0,0,0,113,0.489,0.789,0.273,22,42,16,,0
2013-11-16,7,21300142,1610612750,MIN,Minnesota,7-4,33,22,34,17,0,0,0,0,0,0,0,0,0,0,106,0.426,0.8640000000000001,0.304,19,50,13,,0
2013-11-19,1,21300156,1610612750,MIN,Minnesota,7-5,34,29,18,19,0,0,0,0,0,0,0,0,0,0,100,0.435,0.667,0.35700000000000004,22,42,13,,0
2013-11-20,8,21300168,1610612750,MIN,Minnesota,7-6,24,22,21,31,0,0,0,0,0,0,0,0,0,0,98,0.37799999999999995,0.8059999999999999,0.22699999999999998,24,45,14,,0
2013-11-22,7,21300182,1610612750,MIN,Minnesota,8-6,30,27,33,21,0,0,0,0,0,0,0,0,0,0,111,0.41200000000000003,0.87,0.306,28,47,8,,0
2013-11-23,6,21300192,1610612750,MIN,Minnesota,8-7,18,24,32,27,0,0,0,0,0,0,0,0,0,0,101,0.4,0.765,0.308,17,44,10,,0
2013-11-25,2,21300203,1610612750,MIN,Minnesota,8-8,24,22,22,16,0,0,0,0,0,0,0,0,0,0,84,0.33,0.821,0.158,15,46,19,,0
2013-11-27,9,21300223,1610612750,MIN,Minnesota,8-9,27,28,28,27,0,0,0,0,0,0,0,0,0,0,110,0.455,0.893,0.25,19,46,16,,0
2013-11-30,4,21300244,1610612750,MIN,Minnesota,9-9,29,25,30,28,0,0,0,0,0,0,0,0,0,0,112,0.506,0.7,0.423,24,44,14,,0
2013-12-01,6,21300253,1610612750,MIN,Minnesota,9-10,32,26,25,20,0,0,0,0,0,0,0,0,0,0,103,0.41600000000000004,0.769,0.31,22,46,12,,0
2013-12-07,5,21300294,1610612750,MIN,Minnesota,9-11,25,17,18,22,0,0,0,0,0,0,0,0,0,0,82,0.293,0.7440000000000001,0.22699999999999998,13,45,18,,0
2013-12-10,6,21300315,1610612750,MIN,Minnesota,10-11,33,31,32,25,0,0,0,0,0,0,0,0,0,0,121,0.48200000000000004,0.848,0.45799999999999996,31,46,12,,0
2013-12-11,5,21300322,1610612750,MIN,Minnesota,11-11,20,28,30,28,0,0,0,0,0,0,0,0,0,0,106,0.385,0.862,0.35,23,45,13,,0
2013-12-13,10,21300338,1610612750,MIN,Minnesota,11-12,30,24,35,21,0,0,0,0,0,0,0,0,0,0,110,0.43200000000000005,0.885,0.478,22,41,12,,0
2013-12-15,2,21300351,1610612750,MIN,Minnesota,12-12,28,28,21,24,0,0,0,0,0,0,0,0,0,0,101,0.44299999999999995,0.76,0.462,22,44,9,,0
2013-12-16,3,21300358,1610612750,MIN,Minnesota,12-13,21,29,19,28,0,0,0,0,0,0,0,0,0,0,97,0.37799999999999995,0.5770000000000001,0.276,22,51,7,,0
2013-12-18,8,21300376,1610612750,MIN,Minnesota,13-13,31,38,29,22,0,0,0,0,0,0,0,0,0,0,120,0.495,0.8079999999999999,0.368,27,53,10,,0
2013-12-20,9,21300391,1610612750,MIN,Minnesota,13-14,26,27,23,15,0,0,0,0,0,0,0,0,0,0,91,0.34700000000000003,0.8,0.22699999999999998,21,49,16,,0
2013-12-22,3,21300406,1610612750,MIN,Minnesota,13-15,24,30,31,21,10,0,0,0,0,0,0,0,0,0,116,0.469,0.741,0.273,27,54,19,,0
2013-12-27,5,21300431,1610612750,MIN,Minnesota,14-15,22,39,27,32,0,0,0,0,0,0,0,0,0,0,120,0.494,0.816,0.33299999999999996,20,44,4,,0
2013-12-28,9,21300444,1610612750,MIN,Minnesota,15-15,34,30,39,14,0,0,0,0,0,0,0,0,0,0,117,0.478,0.69,0.45799999999999996,33,52,18,,0
2013-12-30,3,21300455,1610612750,MIN,Minnesota,15-16,23,20,38,17,0,0,0,0,0,0,0,0,0,0,98,0.456,0.87,0.261,22,46,17,,0
2014-01-01,3,21300470,1610612750,MIN,Minnesota,16-16,33,28,36,27,0,0,0,0,0,0,0,0,0,0,124,0.557,0.8,0.364,26,37,15,,0
2014-01-04,5,21300493,1610612750,MIN,Minnesota,16-17,30,25,32,24,0,0,0,0,0,0,0,0,0,0,111,0.457,0.621,0.35,25,40,15,,0
2014-01-06,1,21300505,1610612750,MIN,Minnesota,17-17,32,38,35,21,0,0,0,0,0,0,0,0,0,0,126,0.46,0.7829999999999999,0.615,28,53,13,,0
2014-01-08,7,21300524,1610612750,MIN,Minnesota,17-18,23,24,30,26,0,0,0,0,0,0,0,0,0,0,103,0.395,0.8290000000000001,0.375,19,51,11,,0
2014-01-10,5,21300535,1610612750,MIN,Minnesota,18-18,29,39,27,24,0,0,0,0,0,0,0,0,0,0,119,0.545,0.737,0.474,31,54,14,,0
2014-01-12,3,21300554,1610612750,MIN,Minnesota,18-19,21,28,22,15,0,0,0,0,0,0,0,0,0,0,86,0.355,0.833,0.294,17,40,10,,0
2014-01-15,6,21300571,1610612750,MIN,Minnesota,18-20,23,24,26,35,0,0,0,0,0,0,0,0,0,0,108,0.44299999999999995,0.759,0.4,23,35,12,,0
2014-01-17,4,21300584,1610612750,MIN,Minnesota,18-21,15,25,21,28,0,0,0,0,0,0,0,0,0,0,89,0.439,0.7,0.16699999999999998,16,44,10,,0
2014-01-18,6,21300598,1610612750,MIN,Minnesota,19-21,23,28,28,19,0,0,0,0,0,0,0,0,0,0,98,0.434,0.588,0.353,25,60,15,,0
2014-01-21,5,21300620,1610612750,MIN,Minnesota,20-21,34,20,30,28,0,0,0,0,0,0,0,0,0,0,112,0.456,0.917,0.381,31,42,8,,0
2014-01-24,13,21300645,1610612750,MIN,Minnesota,21-21,36,27,28,30,0,0,0,0,0,0,0,0,0,0,121,0.5,0.643,0.409,29,44,12,,0
2014-01-25,8,21300653,1610612750,MIN,Minnesota,21-22,29,28,24,23,0,0,0,0,0,0,0,0,0,0,104,0.42700000000000005,0.8640000000000001,0.409,24,40,10,,0
2014-01-27,3,21300664,1610612750,MIN,Minnesota,22-22,23,31,18,23,0,0,0,0,0,0,0,0,0,0,95,0.466,0.846,0.294,20,40,14,,0
2014-01-29,5,21300680,1610612750,MIN,Minnesota,23-22,23,24,20,21,0,0,0,0,0,0,0,0,0,0,88,0.402,0.72,0.2,23,50,13,,0
2014-01-31,3,21300691,1610612750,MIN,Minnesota,23-23,22,15,30,23,0,0,0,0,0,0,0,0,0,0,90,0.46399999999999997,0.857,0.273,18,46,14,,0
2014-02-01,3,21300699,1610612750,MIN,Minnesota,23-24,24,30,21,38,0,0,0,0,0,0,0,0,0,0,113,0.44,0.846,0.375,25,46,17,,0
2014-02-04,2,21300722,1610612750,MIN,Minnesota,24-24,38,30,21,20,0,0,0,0,0,0,0,0,0,0,109,0.446,0.711,0.47100000000000003,28,53,13,,0
